id,title,release_date,popularity,vote_average,vote_count,genre_ids,original_language
60243,A Separation,2011-02-15,3.865,7.899,1941,18,fa
19186,The Parent Trap,1961-05-13,3.8641,7.013,418,35|10751|10749,en
1525963,Debtor’s Wife,2024-12-26,3.8633,0.0,0,,ko
1230368,Springsteen: Deliver Me from Nowhere,2025-10-22,3.8625,6.707,271,18|10402,en
376858,Boarding House 2,2016-01-07,3.8621,7.2,5,10749,ko
346646,Veteran,2015-08-05,3.8593,6.932,244,28|80|35|53,ko
133601,The Neighbors,2012-08-22,3.8583,7.3,97,53|9648,ko
810351,Pornomelancholia,2023-06-21,3.8581,6.0,12,18,es
302156,Criminal,2016-04-07,3.8581,6.205,1860,28|80|878,en
1094138,Jackpot!,2024-08-13,3.8577,6.4,779,35|28,en
9035,Slither,2006-03-31,3.8575,6.5,1696,27|878|35,en
350725,The Virgin Psychics,2015-09-04,3.8571,5.4,69,35|878,ja
11358,Walking Tall,2004-04-02,3.8566,6.313,1638,12|18|28|53,en
614933,Atlas,2024-05-23,3.8565,6.67,1534,878|28,en
505262,My Hero Academia: Two Heroes,2018-08-03,3.8558,7.877,1094,16|28|12|14,ja
522016,The 355,2022-01-05,3.8553,6.0,1121,28|12|53,en
399366,Marrowbone,2017-10-27,3.8553,7.284,1808,53|27|9648,es
239563,St. Vincent,2014-10-09,3.8553,7.112,2043,35,en
1177767,Mile End Kicks,2026-04-17,3.8552,0.0,0,35|10749|10402,en
257346,Avengers Confidential: Black Widow & Punisher,2014-04-19,3.8549,6.342,288,16|878|28,ja
792293,Dumb Money,2023-09-15,3.8545,6.669,783,36|35|18,en
3035,Frankenstein,1931-11-21,3.8543,7.467,1777,18|27|878,en
47964,A Good Day to Die Hard,2013-02-06,3.8537,5.335,6715,28|53,en
22972,Green Zone,2010-03-11,3.8531,6.488,2351,10752|28|12|18|53,en
42607,"Goodbye, Mr. Chips",1969-11-05,3.8529,6.6,44,18|10402|10749,en
4929,Hang 'em High,1968-04-12,3.8527,6.837,829,37|18,en
376570,Hush,2016-03-12,3.8524,6.734,4807,27|53,en
82,Miami Vice,2006-07-27,3.8524,6.021,1939,28|80|53,en
313922,Green Room,2016-04-15,3.852,6.72,2915,27|80|53,en
11639,The Dark Crystal,1982-12-17,3.8516,7.133,1243,12|10751|14,en
11615,The Life of David Gale,2003-02-21,3.8516,7.432,2173,18|53|80,en
284536,The Gambler,2014-12-25,3.8515,6.021,1542,53|80|18,en
130150,Labor Day,2013-12-27,3.8513,7.037,1311,18|10749|53,en
8834,Conspiracy Theory,1997-08-08,3.851,6.618,1616,28|18|9648|53,en
554972,Unstoppable,2018-11-22,3.8506,7.425,201,80|28|53|35,ko
15136,So Close,2002-05-14,3.8492,6.891,248,28|53,cn
8997,Hollow Man II,2006-05-23,3.8478,4.9,288,27|53|878,en
152584,Blue Is the Warmest Color,2013-10-09,3.8472,7.071,4840,10749|18,fr
35854,Flash Point,2007-07-26,3.847,6.924,367,28,cn
583083,The Kissing Booth 2,2020-07-24,3.8467,7.607,5123,35|10749,en
69,Walk the Line,2005-09-13,3.8465,7.496,3113,18|10402|10749,en
40213,New Dragon Gate Inn,1992-08-22,3.8463,7.282,147,28|53,cn
18861,Naruto the Movie: Guardians of the Crescent Moon Kingdom,2006-08-05,3.8463,7.114,481,12|16|28,ja
713,The Piano,1993-05-18,3.8449,7.4,1631,18|10749,en
9760,Epic Movie,2007-01-25,3.8442,3.9,1664,35|12|14,en
536437,Hypnotic,2023-05-11,3.8436,6.201,1449,9648|878|53,en
1265344,Swiped,2025-09-09,3.8433,6.6,167,36|18,en
429450,Pandora,2016-12-07,3.8428,7.542,505,53|18|28,ko
978592,Sleeping Dogs,2024-03-21,3.8422,6.992,590,9648|53|80|18,en
302401,Snowden,2016-09-15,3.8419,7.109,4621,18|36|80|53,en
740441,Unlocked,2023-02-17,3.8413,7.326,393,53,ko
303991,Demolition,2016-04-06,3.8413,6.84,2473,35|18,en
539681,DC League of Super-Pets,2022-07-27,3.8411,7.158,1709,10751|35|12|16|878,en
1212742,The Rule of Jenny Pen,2025-03-07,3.8408,6.2,143,27|53,en
530442,"My Teacher, My Obsession",2018-06-12,3.8399,5.0,104,18|53|10770,en
1369010,Black Showman,2025-09-12,3.8398,6.667,3,9648,ja
45139,Jesus,1979-10-19,3.8397,8.3,247,18,en
492008,The Swordsman,2020-09-23,3.8393,7.5,284,28|18|36,ko
103686,Paradise: Love,2012-04-27,3.838,6.696,222,18,de
921,Cinderella Man,2005-06-02,3.838,7.572,2390,10749|18|36,en
15016,Barbie of Swan Lake,2003-09-27,3.8375,7.03,1132,16|10751,en
662708,Pokémon the Movie: Secrets of the Jungle,2020-12-25,3.8365,7.168,196,16|12|10751|14,ja
23827,Paranormal Activity,2007-09-14,3.8364,6.046,5391,27|9648,en
1109255,Parthenope,2024-10-24,3.8362,6.69,735,18,it
9359,Maverick,1994-05-20,3.8361,6.891,1746,28|12|35|18|37,en
22947,Up in the Air,2009-12-04,3.8358,6.892,3955,18|10749,en
1325678,Sarah's Oil,2025-11-06,3.8352,8.089,62,18,en
96770,Control Tower,2011-04-09,3.8351,6.8,11,18|10749|10402,ja
487616,Curiosa,2019-04-03,3.8348,5.8,240,18|36,fr
10878,Saving Silverman,2001-02-09,3.8346,5.676,587,35|80|10749,en
7735,The Wave,2008-03-13,3.8342,7.482,3584,18|53,de
1418217,The Final Piece,2025-10-31,3.8336,9.4,5,18|9648,ja
704239,The Union,2024-08-15,3.8334,6.073,1137,28|35,en
288987,That Malicious Age,1975-03-11,3.8321,6.4,83,18|10749,it
44683,Tinker Bell and the Great Fairy Rescue,2010-07-29,3.8321,6.758,1001,16|12|10751|14,en
75948,The Sorcerer and the White Snake,2011-09-27,3.832,6.407,295,28|14,zh
7090,Ken Park,2003-01-30,3.8319,5.999,668,18,en
1043565,Mindcage,2022-12-16,3.8314,5.93,415,9648|53|80,en
1199399,Ecstasis,2023-12-01,3.8299,2.5,4,18|10749|35,lv
162092,Doraemon: Nobita and the Winged Braves,2001-03-10,3.8299,7.2,39,10751|16|12|878|14,ja
1056803,Rascal Does Not Dream of a Sister Venturing Out,2023-06-23,3.8296,7.685,54,16|18|14,ja
9954,The Covenant,2006-09-07,3.8287,5.586,1087,14|27|12|28,en
9007,Just Like Heaven,2005-09-16,3.8287,6.959,2548,35|10749|14,en
438650,Cold Pursuit,2019-02-07,3.8284,5.9,2779,80|28,en
475215,Mirai,2018-07-20,3.8277,7.149,838,16|10751|14|12|18,ja
639838,Sinister Seduction,2022-01-25,3.8271,6.8,21,53,en
1244944,The Woman in the Yard,2025-03-27,3.8267,5.669,406,27|9648,en
50146,The Golden Lotus,1974-01-17,3.8267,7.0,69,10749|28|18,zh
447362,Life in a Year,2020-11-27,3.8261,8.232,1956,18|10749,en
1280655,VIRGO,2021-04-14,3.8258,6.7,7,12|10402,en
59053,The Raffle,1991-11-15,3.8252,6.7,191,18,it
1046090,"The Pig, the Snake and the Pigeon",2023-10-06,3.8251,7.284,261,80|18|53,zh
12100,Windtalkers,2002-06-07,3.825,6.3,1389,10752|28,en
251981,The World of Kanako,2014-07-04,3.8237,6.505,213,9648|80|53,ja
441701,Veronica,2017-08-25,3.8227,6.236,1859,27,es
92060,Michael Jackson's Thriller,1983-11-14,3.8222,8.218,742,27|53|10402,en
626332,Flamin' Hot,2023-03-11,3.8216,7.948,800,18|36,en
416148,Rocco,2016-11-30,3.8216,5.5,186,99,fr
1134463,Dreams,2025-07-10,3.821,6.297,64,10749|53|18,es
9535,Analyze This,1999-03-05,3.821,6.511,2103,35|80,en
6279,Sister Act 2: Back in the Habit,1993-12-09,3.8209,6.364,1934,10402|35,en
995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,3.8208,8.23,709,16|10751|18|12,en
437586,mid90s,2018-10-19,3.8206,7.475,1774,18|35,en
22907,Takers,2010-08-26,3.8185,6.236,1366,28|80|18|53,en
16995,State of Play,2009-04-17,3.8167,6.804,2120,53|80|9648,en
1633,Fried Green Tomatoes,1991-12-27,3.8139,7.669,1458,18|35,en
378108,In This Corner of the World,2016-11-12,3.813,7.91,614,18|16|10749|10752|36,ja
262841,Monster Trucks,2016-12-21,3.8127,6.085,917,28|35|878,en
14926,Uptown Girls,2003-08-15,3.811,6.93,1106,35|18,en
97375,Detective Conan: The Lost Ship in the Sky,2010-04-17,3.8109,7.1,143,16|80|9648|28,ja
345674,See You Tomorrow,2016-12-23,3.8106,4.5,23,35|18|10749,cn
10588,The Cat in the Hat,2003-11-21,3.8102,5.293,1768,10751|35|12|14,en
1101179,Unreachable,2025-04-04,3.8095,8.7,10,18,ja
1283,Torrente: The Dumb Arm of the Law,1998-03-13,3.8079,6.437,300,35|80,es
291549,Assassination,2015-07-22,3.8063,7.305,275,28|53|18,ko
1662,State of Grace,1990-09-14,3.8053,6.9,408,18|80|53,en
1662,State of Grace,1990-09-14,3.8053,6.9,408,18|80|53,en
14438,Fireproof,2008-09-26,3.8051,7.676,843,18|10749,en
1194388,The Shadow,2024-10-18,3.8049,6.042,13,80|53|27|9648,et
41472,Flower & Snake,2004-03-13,3.803,5.632,53,18|10749|53|27|9648,ja
9913,The Skeleton Key,2005-07-29,3.803,6.622,2258,18|27|9648|53,en
506763,Detective Dee: The Four Heavenly Kings,2018-07-27,3.8019,6.3,210,28|14|12|9648,zh
417862,Tora-san Goes to Vienna,1989-08-05,3.8018,8.0,2,35,ja
316873,Detective Conan: Sunflowers of Inferno,2015-04-18,3.8014,6.1,133,16|80|12|9648,ja
90104,Cecilia,1983-05-18,3.8013,4.1,26,18|10749,fr
290865,Tazza: The Hidden Card,2014-09-03,3.8002,7.031,97,80|18,ko
10393,The Replacements,2000-08-11,3.7999,6.683,1055,35,en
76285,Percy Jackson: Sea of Monsters,2013-08-07,3.7992,6.028,5336,12|10751|14,en
419329,Descendants of Adultery,2016-09-30,3.7989,4.5,8,10749,ko
239571,The Best of Me,2014-10-15,3.798,7.46,2683,18|10749,en
11335,Popeye,1980-12-12,3.7978,5.556,690,28|12|35|10751,en
705861,Hustle,2022-06-03,3.7975,7.704,2796,18|35,en
330483,The Choice,2016-02-04,3.7971,7.19,1956,18|10749,en
17917,Oliver!,1968-09-26,3.7969,7.0,475,18|10751,en
1421903,Werwulf,2026-12-25,3.7968,0.0,0,27|9648,en
1447971,Scare Out,2026-02-17,3.7967,6.857,14,80|53|28,zh
256274,"As Above, So Below",2014-08-14,3.7966,6.735,3815,27|53,en
895,Andrei Rublev,1966-12-16,3.7961,7.96,934,18|36,ru
783675,The First Slam Dunk,2022-12-03,3.796,7.785,521,16|35|18,ja
8271,Disturbia,2007-03-27,3.7945,6.7,4038,53|18|9648,en
9728,Friday the 13th Part III,1982-08-13,3.7941,5.878,1590,27|53,en
11286,The Cannonball Run,1981-06-19,3.794,6.164,689,28|35|10751,en
458353,High Heel Homicide,2017-06-20,3.7937,5.1,34,53|27,en
2008,The Promise,2005-12-15,3.7936,5.5,131,14|18|28|53|10749,zh
301496,Modern Cinderella,1965-03-08,3.793,6.0,15,35|10749,el
24922,Ebola Syndrome,1996-06-15,3.793,6.382,153,35|80|27,cn
11003,The Wedding Singer,1998-02-13,3.793,6.774,1897,10749|35,en
9612,Coneheads,1993-07-23,3.7927,5.472,1016,35|878,en
5825,National Lampoon's Christmas Vacation,1989-11-30,3.7926,7.234,2676,35,en
82525,Savages,2012-07-06,3.7924,6.353,2270,80|18|53,en
1088602,Shanthi Appuram Nithya,2011-06-10,3.792,1.0,1,18|10749,ta
301365,The Neon Demon,2016-06-08,3.7918,6.507,3916,27,en
2100,The Last Castle,2001-10-19,3.7918,7.174,1406,28|18|53,en
684501,Observation Man,2019-07-25,3.7908,6.3,3,18|10749,ko
1212763,Evil Dead Burn,2026-07-09,3.7906,0.0,0,27,en
1992,Planet Terror,2007-04-06,3.79,6.688,3793,27|28|53,en
75674,Act of Valor,2012-02-24,3.789,6.525,1233,28|53|10752,en
10214,Son of the Mask,2005-02-11,3.789,4.198,1950,14|35|10751|12,en
820446,Downton Abbey: A New Era,2022-04-27,3.7887,7.194,605,18|10749,en
302699,Central Intelligence,2016-06-15,3.7886,6.415,6309,28|35,en
115782,Jobs,2013-08-15,3.7885,6.124,2582,18|36,en
6964,Something's Gotta Give,2003-12-12,3.7884,6.636,1743,18|35|10749,en
50348,The Lincoln Lawyer,2011-03-17,3.7883,7.208,3602,80|18|53,en
9463,Vampire Hunter D,1985-12-21,3.7883,6.62,530,16|14|27,ja
28355,Case 39,2009-08-13,3.7881,6.319,2367,27|9648|53,en
11576,"It's a Mad, Mad, Mad, Mad World",1963-11-07,3.7873,6.978,679,28|12|35|80,en
301337,Downsizing,2017-12-22,3.7871,5.4,4076,18|878|35,en
2064,While You Were Sleeping,1995-04-21,3.7863,7.024,1985,10749|35,en
96724,Anna Karenina,2012-09-06,3.7861,6.706,2393,18|10749|36,en
36865,The Disappearance of Haruhi Suzumiya,2010-02-05,3.7853,7.8,278,16|35|878|9648|18,ja
990485,Scorpio Nights 3,2022-07-28,3.7847,5.7,17,53,tl
707627,Young Sister-in-law,2017-01-17,3.7842,0.0,0,10749,ko
350650,Doraemon: Nobita and the Space Heroes,2015-03-07,3.7841,6.2,85,35|16|10751|12|878|14,ja
1219556,Chime,2024-08-02,3.7838,6.9,79,27|53,ja
10189,Pineapple Express,2008-08-06,3.7823,6.643,4149,28|35|80,en
2039,Moonstruck,1987-12-16,3.782,6.9,1081,35|18|10749,en
11687,The Visitors,1993-01-27,3.7809,7.121,2044,14|35,fr
7978,The Wolfman,2010-02-10,3.7809,5.882,2157,27,en
1203329,The Witcher: Sirens of the Deep,2025-02-10,3.7803,6.814,266,16|14|28,en
375794,"No manches, Frida",2016-09-02,3.7802,7.7,940,35,es
9904,The Wild,2006-04-06,3.7797,5.541,1123,10751|16|12|28|35,en
11806,Beethoven,1992-04-03,3.779,5.83,2222,10751|35,en
338729,The Beauty Inside,2015-08-20,3.7782,7.6,281,14|10749,ko
161715,Doraemon: Nobita's Three Visionary Swordsmen,1994-03-12,3.7781,7.3,29,16|10751|12|35|14|878,ja
525661,Bombshell,2019-12-13,3.7774,6.777,3177,18,en
1247605,The Beatles: Paul,2028-04-05,3.7768,0.0,0,18|10402,en
2046,The Gift,2000-12-22,3.7757,6.474,1366,27|18|53|9648,en
420814,Christopher Robin,2018-08-01,3.7755,7.304,2885,12|35|10751|14,en
15767,Godzilla: Final Wars,2004-12-04,3.7741,7.064,358,28|12|878|14|53,ja
175112,Tinker Bell and the Pirate Fairy,2014-02-13,3.7734,6.946,1064,16|10751,en
10623,Cradle 2 the Grave,2003-02-28,3.7726,6.107,1011,28|80|18,en
42188,Never Let Me Go,2010-03-18,3.7722,6.847,2441,18|10749|878,en
567748,The Guilty,2021-09-24,3.7717,6.422,3068,18|53,en
338762,Bloodshot,2020-03-05,3.7714,6.681,5219,28|878|12,en
364111,The Anthem of the Heart,2015-09-19,3.7711,7.608,429,16|18|10402|10749,ja
1412,"sex, lies, and videotape",1989-08-04,3.7711,6.94,1017,18,en
1412,"sex, lies, and videotape",1989-08-04,3.7711,6.94,1017,18,en
795607,Green Snake,2021-07-23,3.771,8.1,357,16|14|28|12,zh
585245,Clifford the Big Red Dog,2021-11-10,3.7704,7.152,1805,10751|12|35|14,en
259072,Wrong Turn 6: Last Resort,2014-08-22,3.7703,5.409,972,27,en
360606,Adventures in Babysitting,2016-06-24,3.7698,7.2,436,35|10751|12|10770,en
167951,Body and Soul,1981-10-09,3.7698,3.7,9,18,en
1072890,The Traveller,2024-07-26,3.7695,6.4,13,28|14,zh
378,Raising Arizona,1987-03-13,3.7682,7.051,2312,35|80,en
1339658,"Oh, Hi!",2025-07-25,3.7678,6.3,154,10749|35|53,en
226857,Endless Love,2014-02-12,3.7671,6.902,1745,18|10749,en
926670,Henry Danger: The Movie,2025-01-17,3.7664,7.68,255,28|35|10751|878,en
10403,The Player,1992-05-08,3.766,7.188,936,9648|18|53|35|80,en
44725,One Piece: Chopper's Kingdom on the Island of Strange Animals,2002-03-02,3.7655,6.728,226,28|16|12,ja
635996,Wonderland,2024-06-05,3.7651,7.028,123,878|18,ko
167073,Brooklyn,2015-10-20,3.7649,7.304,3245,10749|18|36,en
783110,Smugglers,2023-07-26,3.7646,6.5,74,80|28,ko
10024,My Sister's Keeper,2009-06-26,3.764,7.362,2230,18,en
360780,Female Ninjas Magic Chronicles 5: Secret Story of Jiraiya,1995-05-06,3.7624,7.0,1,28|35|14,ja
231,Syriana,2005-11-23,3.7623,6.424,1479,18|53,en
116776,Dragon Ball: Mystical Adventure,1988-07-09,3.7607,6.7,303,28|16,ja
121856,Assassin's Creed,2016-12-21,3.7603,5.433,8076,28|12|878,en
357405,Girls und Panzer der Film,2015-11-21,3.7598,7.0,54,16|28|35,ja
78428,Erotic Ghost Story II,1991-01-23,3.7595,4.8,32,27|14,cn
29912,The Robe,1953-09-16,3.7585,6.8,276,18|36,en
437082,Keep on Masturbating: Non-Stop Pleasure,1994-03-04,3.7583,2.0,2,18,ja
396461,Under the Silver Lake,2018-08-08,3.7583,6.357,1578,80|18|9648,en
136241,Doraemon: The Record of Nobita's Parallel Journey to the West,1988-03-12,3.7582,7.1,27,16|12|10751|14|878,ja
258230,A Monster Calls,2016-10-07,3.7579,7.292,3538,14|12|10751,en
5156,Bicycle Thieves,1948-07-21,3.7568,8.171,2636,18,it
290512,The Mountain Between Us,2017-10-05,3.7566,6.651,2516,18|12|10749,en
36073,Guinea Pig Part 2: Flower of Flesh and Blood,1985-10-07,3.7565,4.6,134,27,ja
252838,The Wedding Ringer,2015-01-16,3.7552,6.464,1678,35,en
16314,3 Ninjas,1992-08-07,3.755,5.676,466,10751|28|12|35,en
381719,Peter Rabbit,2018-02-07,3.7538,6.692,1899,16|12|10751,en
324670,Spectral,2016-12-09,3.7521,6.528,1955,878|53|28,en
760161,Orphan: First Kill,2022-07-27,3.7519,6.601,2285,27|53,en
13335,Harold & Kumar Escape from Guantanamo Bay,2008-04-25,3.7517,6.314,1614,35|12,en
9040,Serpico,1973-12-18,3.7516,7.528,2164,80|18|36,en
16990,Escaflowne: The Movie,2000-06-24,3.7514,6.6,144,16|12|18|14,ja
11460,Red Eye,2005-08-10,3.7514,6.394,2495,53|9648,en
553600,Promare,2019-05-24,3.7512,7.1,308,16|28|878,ja
433627,7 Days in Entebbe,2018-03-15,3.7512,5.84,446,53|18|80,en
13515,Mirrors,2008-08-14,3.751,6.278,2004,27|9648,en
952079,Invited Delivery Man 2,2022-03-11,3.7507,7.0,1,10749,ko
1300926,The Angry Birds Movie 3,2026-12-23,3.7498,0.0,0,10751|35|12|16,en
393457,Fences,2016-12-16,3.7488,6.881,2796,18,en
1272166,Ballad of a Small Player,2025-10-15,3.7483,5.8,304,80|18,en
1006033,Good Daughter-in-law: Obscene Body,2018-07-27,3.748,0.0,0,18|10749,ja
573699,White Snake,2019-01-11,3.7475,7.697,546,10749|16|14,zh
958263,Believer 2,2023-10-05,3.7474,6.7,109,53|28|80,ko
362524,Xuxa Só Para Baixinhos 4,2003-08-29,3.7469,7.3,6,10402,pt
16119,Cinderella III: A Twist in Time,2007-02-06,3.7465,6.546,1321,16|10749|10751|14,en
682153,Doraemon: Nobita's New Dinosaur,2020-08-07,3.746,7.4,55,16|12|10751|14|878|35,ja
790,The Fog,1980-02-01,3.7449,6.73,1724,27,en
4437,2010,1984-12-06,3.7447,6.642,1044,53|878,en
11000,The Birdcage,1996-03-03,3.7445,7.055,1341,35,en
9331,Clear and Present Danger,1994-08-03,3.7445,6.6,1658,28|18|53,en
297270,Tinker Bell and the Legend of the NeverBeast,2014-12-12,3.7444,7.4,1173,12|16|10751,en
86184,Doraemon: Nobita's Great Battle of the Mermaid King,2010-03-06,3.7441,6.9,69,12|10751|16|14|878,ja
2977,Becoming Jane,2007-03-02,3.7438,7.313,1253,10749|18,en
41003,White Palace,1990-10-19,3.7424,6.4,185,18|10749,en
9574,Flubber,1997-11-26,3.7419,5.655,2529,35|10751|878,en
113082,Berserk: The Golden Age Arc I - The Egg of the King,2012-02-04,3.7416,7.238,537,16|28|12|14|18|27,ja
429200,Good Time,2017-08-11,3.7401,7.214,3086,80|53|18,en
390062,Jungle,2017-06-27,3.74,6.6,2109,12|18|53,en
10644,The Unbearable Lightness of Being,1988-02-05,3.7399,6.871,512,18|10749,en
9460,Black Mask,1996-11-07,3.7399,6.2,292,28,cn
1016121,Beautiful Disaster,2023-04-04,3.7393,6.639,893,10749|18|35,en
45682,Looking for Jackie,2009-07-03,3.7389,4.2,63,28|35|10751,zh
549514,Fatale,2020-12-18,3.7384,6.034,378,18|53,en
1443260,Rob1n,2025-03-20,3.7381,5.398,64,27|53|18,en
549110,The Breeding,2018-09-07,3.738,3.4,5,18|53,en
8386,How High,2001-12-21,3.736,6.35,1039,35,en
522478,Peter Rabbit 2: The Runaway,2021-03-25,3.7357,7.037,880,10751|35|12,en
1013589,The Legacy of The Texas Chain Saw Massacre,2022-09-22,3.7354,6.0,1,99|27,en
1218377,Artek: Through the Centuries,2025-06-12,3.7353,6.5,2,12|14|10751,ru
12093,Lilya 4-ever,2002-08-23,3.7348,7.619,658,18|80,sv
24748,Hud,1963-05-28,3.7343,7.2,349,18|37,en
944401,Dogman,2023-09-27,3.7342,7.9,1357,28|18|80,fr
10329,Congo,1995-06-09,3.7329,5.595,972,28|12|878,en
10329,Congo,1995-06-09,3.7329,5.595,972,28|12|878,en
52795,Doraemon: Nobita's New Great Adventure Into the Underworld - The Seven Magic Users,2007-03-10,3.7328,7.186,86,10751|12|16|878|14,ja
591274,Fear Street: 1978,2021-07-08,3.7327,7.187,2201,27|9648,en
40807,50/50,2011-09-30,3.7321,7.182,4063,35|18,en
11814,Weird Science,1985-08-01,3.7293,6.538,1526,35|14|878|10749,en
367206,Sword Master,2016-12-02,3.7291,6.4,130,28,zh
1725,West Side Story,1961-12-13,3.7291,7.231,2019,80|18|10749,en
23047,Season of the Witch,2011-01-07,3.7287,5.523,2625,12|14|28,en
21647,Sex Is Zero 2,2007-12-12,3.7279,5.623,69,10749|35,ko
12516,Dreams,1990-05-11,3.7278,7.7,547,14|18,ja
16411,Initial D,2005-05-12,3.7264,6.658,306,28|80|18,cn
10331,Night of the Living Dead,1968-10-04,3.7263,7.6,2695,27|53|878,en
412656,Chaos Walking,2021-02-24,3.7261,6.552,2542,14|878|12,en
435800,Journey to the West: The Demons Strike Back,2017-01-28,3.7259,5.871,132,12|14|28,zh
11917,Saw V,2008-10-23,3.7258,6.173,3772,27|53|80,en
1687,Escape from the Planet of the Apes,1971-05-20,3.7258,6.4,1206,28|878,en
199,Star Trek: First Contact,1996-11-22,3.7244,7.296,1937,878|28|12|53,en
83899,You're Next,2013-08-22,3.7238,6.604,2658,27|53|9648,en
680652,Karnan,2021-04-09,3.7236,7.3,66,18|28,ta
43636,The Heroic Trio,1993-02-12,3.7234,6.7,101,28|14|53|12|878,cn
9317,The Cabbage Soup,1981-12-02,3.7225,6.372,933,35|878,fr
1251717,Vicious,2025-08-06,3.7222,5.953,244,27|53,en
1487762,Peter en Erik,,3.722,0.0,0,,nl
1844,Entrapment,1999-04-29,3.7215,6.235,2206,10749|18|9648,en
1214140,Monster Island,2025-05-08,3.7214,6.019,103,27|14|28|53,en
1970,The Grudge,2004-10-22,3.7206,5.925,3161,27|9648|53,en
2320,Executive Decision,1996-03-15,3.7196,6.335,1022,28|12|18|53,en
533592,Scooby-Doo! and the Gourmet Ghost,2018-08-28,3.7193,8.0,172,16|12|10751|35,en
37853,Mister Roberts,1955-07-10,3.7191,7.073,172,35|18|10752,en
20048,Confessions of a Shopaholic,2009-02-05,3.7186,6.5,2740,35|10749,en
25475,Tinker Bell and the Lost Treasure,2009-09-03,3.7184,6.817,1102,16|10751|12|14,en
183011,Justice League: The Flashpoint Paradox,2013-07-30,3.7182,7.88,1957,16|878|28|12|14,en
1319969,Sketch,2025-08-06,3.7179,7.1,105,12|14|35|10751,en
1880,Red Dawn,1984-08-10,3.7174,6.3,875,28|53|10752|18,en
426284,Blade of the Immortal,2017-04-29,3.7172,6.698,625,28|14|12,ja
13127,SPL: Kill Zone,2005-11-18,3.7171,6.9,353,28|80|18|53,cn
488715,The Island That All Flow By,2016-04-29,3.717,6.0,2,18|10770,zh
5902,A Bridge Too Far,1977-06-15,3.717,7.2,917,18|36|10752,en
556984,The Trial of the Chicago 7,2020-09-25,3.7168,7.668,3317,18|36,en
629040,Sons of Rizk 3: Knockout,2024-06-12,3.7167,7.143,14,28|80|53,ar
265712,Stand by Me Doraemon,2014-08-08,3.7167,7.386,579,16|12|878|18|10751|14,ja
282631,The Admiral: Roaring Currents,2014-07-30,3.7148,7.039,319,10752|28|18|36,ko
4421,G.I. Jane,1997-08-19,3.7146,6.5,1826,28|18|10752,en
13078,The Babysitters,2008-05-09,3.7143,6.0,537,18,en
314095,The Lost City of Z,2017-03-15,3.7141,6.391,3070,12|18|36,en
483685,Tokyo Ghoul: Jack,2015-09-05,3.7134,7.605,95,27|28|16|18,ja
147626,Souls on the Road,1921-04-08,3.7133,6.2,12,18,ja
11009,Saturday Night Fever,1977-12-16,3.7132,6.727,2060,18,en
1911,The 13th Warrior,1999-08-13,3.7128,6.67,2014,12|36|28,en
49948,Fantasia 2000,2000-01-01,3.7124,6.972,1363,16|10751|10402,en
1007942,Woman's Bedroom: Lusty Competition,1978-12-23,3.7115,0.0,0,18,ja
390433,Missing You,2016-03-10,3.7113,7.2,78,80|53,ko
45450,Royal Warriors,1986-06-26,3.7113,6.787,61,28|80|18|53,cn
1246369,Samurai Fury,2025-01-17,3.7096,8.2,25,28|18,ja
12403,A Perfect Getaway,2009-06-08,3.7095,6.35,1370,53|9648|12,en
9344,Kids,1995-07-21,3.7095,6.893,1270,18|80,en
2137,The Storm Riders,1998-07-18,3.7095,6.5,109,14|28|12|18,zh
442062,Goosebumps 2: Haunted Halloween,2018-10-11,3.7079,6.097,1616,35|14|27|10751,en
768362,Missing,2023-01-19,3.7072,7.398,1255,18|9648|53,en
347626,He's All That,2021-08-27,3.7068,6.464,1468,35|10749,en
295964,Burnt,2015-10-02,3.7065,6.526,3556,18,en
9599,The Blob,1988-08-05,3.7062,6.842,1026,27|878,en
75629,Evangelion: 3.0 You Can (Not) Redo,2012-11-17,3.705,7.196,918,16|878|28|18,ja
1551,Flatliners,1990-08-10,3.7047,6.503,1708,18|878|27,en
1134055,Kill Shot,2023-08-15,3.7046,8.1,219,28,en
1447947,Young & Fine,2025-06-27,3.7041,6.5,2,18|10749,ja
613200,The King's Avatar: For the Glory,2019-08-16,3.7037,6.4,72,16|28|18,zh
391423,The Night Before Enlisting,2016-04-05,3.7026,6.0,2,10749,ko
